,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Ground_Clearance,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Seating_Capacity,Type,Audiosystem,Boot_Space
1166,1166,Jaguar,F-Type,2.0L Coupe,9092578,1997,6,RWD (Rear Wheel Drive),63,Petrol,1311,4482 mm,1923,Coupe,2,15,0,1577,0,Electric Power,Only Front Windows,Remote,297,400,Digital,Analog,Digital,2,Automatic,DVD Player with USB & Aux-in,310
1167,1167,Jaguar,F-Type,2.0L Convertible,10144987,1997,6,RWD (Rear Wheel Drive),63,Petrol,1308,4482 mm,1923,Convertible,2,0,0,1614,113,Electric Power,Only Front Windows,Remote,297,400,Digital,Analog,Digital,2,Automatic,DVD Player with USB & Aux-in,207
1168,1168,Jaguar,F-Type,2.0 Convertible R Dynamic,10419200,1997,8,RWD (Rear Wheel Drive),63,Petrol,1308,4482 mm,1923,Convertible,2,10,0,1665,113,Electric Power,Only Front Windows,Remote,297,400,Digital,Analog,Digital,2,Automatic,DVD Player with USB & Aux-in,207
1169,1169,Jaguar,F-Type,2.0 Coupe R Dynamic,9366433,1997,4,RWD (Rear Wheel Drive),63,Petrol,1311,4482 mm,1923,Coupe,2,10,0,1730,113,Electric Power,Only Front Windows,Remote,297,400,Digital,Analog,Analog,2,Automatic,DVD Player with USB & Aux-in,310
1170,1170,Bmw,M5,Competition,15490000,4395,8,AWD (All Wheel Drive),68,Petrol,1473,4956 mm,1903,Sedan,4,98,0,1950,0,Electric Power,All Windows,Smart Key,6256000,75018005860,Digital,Analog,Analog,4,Automatic,DVD Player with USB & Aux-in,530
1171,1171,Lexus,Lx 570,V8,23290000,5700,0,FWD (Front Wheel Drive),93,Diesel,1865,5080 mm,1980,SUV,4,18,0,2660,0,Yes,All Windows,Smart Key,3806000,54616002600,Digital,Analog,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,0
1172,1172,Ferrari,458 Spider,V8,43367500,3902,8,AWD (All Wheel Drive),86,Petrol,1211,4568 mm,1952,"Coupe, Convertible",2,55,0,1525,0,Electric Power,All Windows,Smart Key,6698000,7603000,Digital,Digital,Analog,2,Automatic,DVD Player with USB & Aux-in,230
1173,1173,Maruti Suzuki R,Wagon,Vxi,479000,998,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,22,0,0,0,Electric Power,All Windows,Remote,685500,903500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,341
1174,1174,Maruti Suzuki R,Wagon,Vxi Ags,526000,998,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,22,0,0,0,Electric Power,All Windows,Remote,685500,903500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,341
1175,1175,Maruti Suzuki R,Wagon,1.2L Zxi,548000,1197,3,FWD (Front Wheel Drive),32,Petrol,1620,3655 mm,1675,Hatchback,5,21,0,0,0,Electric Power,All Windows,Remote,836000,11304200,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,341
1176,1176,Maruti Suzuki R,Wagon,Lxi,434000,998,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,22,0,0,0,Electric Power,Only Front Windows,0,685500,903500,Digital,Analog,Not on offer,5,Manual,Not on offer,341
1177,1177,Maruti Suzuki R,Wagon,1.2L Vxi,513501,1197,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,21,0,830,0,Electric Power,All Windows,Remote,836000,1134200,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,341
1178,1178,Maruti Suzuki R,Wagon,1.2L Vxi Ags,560500,1197,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,21,0,0,0,Electric Power,All Windows,Remote,836000,1134200,Digital,Analog,Not on offer,5,Automatic,CD Player with USB & Aux-in,341
1179,1179,Maruti Suzuki R,Wagon,1.2L Zxi Ags,594800,1197,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,21,0,0,0,Electric Power,All Windows,Remote,836000,1134200,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,341
1180,1180,Maruti Suzuki R,Wagon,Lxi (O),441000,998,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,22,0,0,0,Electric Power,Only Front Windows,0,685500,903500,Digital,Analog,Not on offer,5,Manual,Not on offer,341
1181,1181,Maruti Suzuki R,Wagon,Vxi (O),486001,998,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,22,0,0,0,Electric Power,All Windows,Remote,685500,903500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,341
1182,1182,Maruti Suzuki R,Wagon,1.2L Vxi (O),520500,1197,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,21,0,830,0,Electric Power,All Windows,Remote,836000,1134200,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,341
1183,1183,Maruti Suzuki R,Wagon,1.2L Vxi Ags (O),567500,1197,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,21,0,0,0,Electric Power,All Windows,Remote,836000,1134200,Digital,Analog,Not on offer,5,Automatic,CD Player with USB & Aux-in,341
1184,1184,Maruti Suzuki R,Wagon,Vxi Ags (O),533000,998,3,FWD (Front Wheel Drive),32,Petrol,1675,3655 mm,1620,Hatchback,5,22,0,0,0,Electric Power,All Windows,Remote,685500,903500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,341
1185,1185,Maruti Suzuki R,Wagon,Lxi Cng,500500,998,3,FWD (Front Wheel Drive),32,CNG,1675,3655 mm,1620,Hatchback,5,0,33.54 km/kg,0,0,Electric Power,Only Front Windows,0,685500,903500,Digital,Analog,Not on offer,5,Manual,Not on offer,341
1186,1186,Maruti Suzuki R,Wagon,Lxi (O) Cng,507500,998,3,FWD (Front Wheel Drive),32,CNG,1675,3655 mm,1620,Hatchback,5,0,33.54 km/kg,0,0,Electric Power,Only Front Windows,0,685500,903500,Digital,Analog,Not on offer,5,Manual,Not on offer,341
1187,1187,Tata,Tiago Nrg,1.2L Revotron,594993,1199,3,FWD (Front Wheel Drive),35,Petrol,1587,3793 mm,1665,Crossover,5,23,0,1017,180,Electric Power,All Windows,Remote,856000,1143500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,242
1188,1188,Tata,Tiago Nrg,1.05L Revotorq,689993,1047,3,FWD (Front Wheel Drive),35,Diesel,1587,3793 mm,1665,Crossover,5,27,0,1085,180,Electric Power,All Windows,Remote,704000,14018003000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,242
1189,1189,Tata,Tiago Nrg,1.2L Revotron Amt,639993,1199,3,FWD (Front Wheel Drive),35,Petrol,1587,3793 mm,1665,Crossover,5,23,0,1017,180,Electric Power,All Windows,Remote,856000,1143500,Digital,Analog,Analog,5,AMT,CD Player with USB & Aux-in,242
1190,1190,Mahindra,Nuvosport,N4,797802,1493,3,FWD (Front Wheel Drive),60,Diesel,1870,3985 mm,1850,SUV,5,17,0,0,180,Yes,0,0,1003750,24016002800,Digital,Analog,Analog,7,Manual,Not on offer,412
1191,1191,Mahindra,Nuvosport,N6,905642,1493,3,FWD (Front Wheel Drive),60,Diesel,1870,3985 mm,1850,SUV,5,17,0,0,180,Electric Power,All Windows,0,1003750,24016002800,Digital,Analog,Analog,7,Manual,CD Player with USB & Aux-in,412
1192,1192,Mahindra,Nuvosport,N8,984818,1493,3,FWD (Front Wheel Drive),60,Diesel,1870,3985 mm,1850,SUV,5,17,0,0,180,Electric Power,All Windows,Smart Key,1003750,24016002800,Digital,Analog,Analog,7,Manual,CD Player with USB & Aux-in,412
1193,1193,Mahindra,Nuvosport,N4 +,832415,1493,3,FWD (Front Wheel Drive),0,Diesel,1870,3985 mm,1850,SUV,5,17,0,0,0,Electric Power,0,0,1003750,24016002800,Digital,Analog,Analog,7,Manual,Not on offer,412
1194,1194,Mahindra,Nuvosport,N6 Amt,972359,1493,3,FWD (Front Wheel Drive),60,Diesel,1870,3985 mm,1850,SUV,5,16,0,0,180,Electric Power,All Windows,Smart Key,1003750,24016002800,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,412
1195,1195,Mahindra,Nuvosport,N8 Amt,1048603,1493,3,FWD (Front Wheel Drive),60,Diesel,1870,3985 mm,1850,SUV,5,16,0,0,180,Electric Power,All Windows,Smart Key,1003750,24016002800,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,412
1196,1196,Nissan,Kicks,Xl Petrol,955000,1498,4,RWD (Rear Wheel Drive),50,Petrol,1651,4384 mm,1813,SUV,5,14,0,0,210,Yes,All Windows,Remote,1065600,1424000,Yes,Yes,Yes,5,Manual,CD Player with USB & Aux-in,400
1197,1197,Nissan,Kicks,Xv Petrol,1095000,1498,4,RWD (Rear Wheel Drive),50,Petrol,1651,4384 mm,1813,SUV,5,14,0,0,210,Yes,All Windows,Remote,1065600,1424000,Yes,Yes,Yes,5,Manual,CD Player with USB & Aux-in,400
1198,1198,Nissan,Kicks,Xl Diesel,1109000,1461,4,RWD (Rear Wheel Drive),50,Diesel,1651,4384 mm,1813,SUV,5,20,0,0,210,Yes,All Windows,Remote,1103850,2401750,Yes,Yes,Yes,5,Manual,CD Player with USB & Aux-in,400
1199,1199,Nissan,Kicks,Xv Diesel,1251000,1461,4,RWD (Rear Wheel Drive),50,Diesel,1651,4384 mm,1813,SUV,5,20,0,0,210,Yes,All Windows,Remote,1103850,2401750,Yes,Yes,Yes,5,Manual,CD Player with USB & Aux-in,400
1200,1200,Nissan,Kicks,Xv Premium,1369000,1461,4,RWD (Rear Wheel Drive),50,Diesel,1651,4384 mm,1813,SUV,5,20,0,0,210,Yes,All Windows,Smart Key,1103850,2401750,Yes,Yes,Yes,5,Manual,CD Player with USB & Aux-in,400
1201,1201,Nissan,Kicks,Xv Premium (O),1465000,1461,4,RWD (Rear Wheel Drive),50,Diesel,1651,4384 mm,1813,SUV,5,20,0,0,210,Yes,All Windows,Smart Key,1103850,2401750,Yes,Yes,Yes,5,Manual,CD Player with USB & Aux-in,400
1202,1202,Nissan,Kicks,Xv Premium (O) Dual Tone,1465000,1461,4,RWD (Rear Wheel Drive),50,Diesel,1651,4384 mm,1813,SUV,5,20,0,0,210,Yes,All Windows,Smart Key,1103850,2401750,Yes,Yes,Yes,5,Manual,CD Player with USB & Aux-in,400
1203,1203,Nissan,Kicks,Xe Diesel,989000,1461,4,RWD (Rear Wheel Drive),50,Diesel,1651,4384 mm,1813,SUV,5,20,0,0,210,Yes,All Windows,Remote,1103850,2401750,Yes,Yes,Yes,5,Manual,CD Player with USB & Aux-in,400
1204,1204,Tata,Winger,15S,1205000,2200,4,FWD (Front Wheel Drive),60,Diesel,2670,5458 mm,1905,MUV,5,0,0,2275,180,Hydraulic Power,0,0,7354000,19012503500,Analog,Analog,Analog,16,Manual,Not on offer,0
1206,1206,Toyota,Camry,Hybrid,3788000,2487,4,FWD (Front Wheel Drive),50,Hybrid,1455,4885 mm,1840,Sedan,4,23,0,1665,0,Electric Power,All Windows,Smart Key,1785700,22136005200,Digital,Analog,Analog,5,Automatic,DVD Player with USB & Aux-in,0
1207,1207,Audi,A5,Sportback,6061200,1968,4,FWD (Front Wheel Drive),0,Diesel,1386,4733 mm,1843,Sedan,4,19,0,2115,0,Yes,All Windows,Smart Key,190,400,Yes,Digital,Yes,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,54
1208,1208,Land Rover,Discovery,3.0 Hse Diesel,10205494,2993,6,4WD,85,Diesel,1846,4988 mm,2200,SUV,5,18,0,0,0,Electro-Hydraulic,All Windows,Smart Key,2583750,6002000,Digital,Analog,Analog,7,Automatic,DVD Player with USB & Aux-in,258
1209,1209,Land Rover,Discovery,3.0 Se Diesel,9689321,2993,6,4WD,85,Diesel,1846,4988 mm,2200,SUV,5,18,0,0,0,Electro-Hydraulic,All Windows,Smart Key,2583750,6002000,Digital,Analog,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,258
1210,1210,Land Rover,Discovery,3.0 Hse Petrol,8433741,2995,6,4WD,89,Petrol,1846,4988 mm,2200,SUV,5,91,0,0,0,Electro-Hydraulic,All Windows,Smart Key,3943750,45035005000,Digital,Analog,Analog,7,Automatic,DVD Player with USB & Aux-in,258
1211,1211,Land Rover,Discovery,3.0 Se Petrol,8077550,2995,6,4WD,89,Petrol,1846,4988 mm,2200,SUV,5,91,0,0,0,Electro-Hydraulic,All Windows,Smart Key,3943750,45035005000,Digital,Analog,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,258
1212,1212,Land Rover,Discovery,3.0 S Diesel,8877094,2993,6,4WD,85,Diesel,1846,4988 mm,2200,SUV,5,18,0,0,0,Electro-Hydraulic,All Windows,0,2583750,6002000,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,258
1213,1213,Land Rover,Discovery,3.0 S Petrol,7693664,2995,6,4WD,89,Petrol,1846,4988 mm,2200,SUV,5,91,0,0,0,Electro-Hydraulic,All Windows,0,3943750,45035005000,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,258
1214,1214,Land Rover,Discovery,3.0 Hse Luxury Diesel,10861088,2993,6,4WD,85,Diesel,1846,4988 mm,2200,SUV,5,18,0,0,0,Electro-Hydraulic,All Windows,Smart Key,2583750,6002000,Digital,Analog,Analog,7,Automatic,DVD Player with USB & Aux-in,258
1215,1215,Land Rover,Discovery,3.0 Hse Luxury Petrol,8937846,2995,6,4WD,89,Petrol,1846,4988 mm,2200,SUV,5,91,0,0,0,Electro-Hydraulic,All Windows,Smart Key,3943750,45035005000,Digital,Analog,Analog,7,Automatic,DVD Player with USB & Aux-in,258
1216,1216,Lexus,Ls 500H,Luxury,18221000,3456,6,AWD (All Wheel Drive),82,Hybrid,1450,5235 mm,1900,SUV,4,15,0,2300,0,Electric Power,All Windows,Smart Key,2996600,3505100,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,430
1217,1217,Lexus,Ls 500H,Ultra Luxury,18736000,3456,6,AWD (All Wheel Drive),82,Hybrid,1450,5235 mm,1900,SUV,4,15,0,2322,0,Electric Power,All Windows,Smart Key,2996600,3505100,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,430
1218,1218,Lexus,Ls 500H,Distinct,19371000,3456,6,AWD (All Wheel Drive),82,Hybrid,1450,5235 mm,1900,SUV,4,15,0,2345,0,Electric Power,All Windows,Smart Key,2996600,3505100,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,430
1219,1219,0,Rolls-Royce Phantom,Sedan,95000000,6749,12,RWD (Rear Wheel Drive),100,Petrol,1638,5842 mm,1990,Sedan,4,23,0,2649,164,Electric Power,All Windows,Smart Key,4605350,7203500,Digital,Analog,Analog,5,Automatic,DVD Player with USB & Aux-in,460
1220,1220,0,Rolls-Royce Phantom,Ewb,75400000,6749,12,RWD (Rear Wheel Drive),100,Petrol,1640,6092 mm,1990,Sedan,4,23,0,2694,164,Electric Power,All Windows,Smart Key,4605350,7203500,Digital,Analog,Analog,5,Automatic,DVD Player with USB & Aux-in,460
1221,1221,Fiat,Punto Evo,Dynamic 1.2,535562,1172,4,FWD (Front Wheel Drive),45,Petrol,1525,3989 mm,1687,Hatchback,5,15,0,1095,185,Electric Power,All Windows,Remote,686000,962500,Digital,Analog,"Analog, Not on offer",5,Manual,0,280
1222,1222,Fiat,Punto Evo,Active Multijet 1.3,631292,1172,4,FWD (Front Wheel Drive),45,Diesel,1525,3989 mm,1687,Hatchback,5,20,0,1095,185,Electric Power,Only Front Windows,Remote,764000,1971750,Analog,Analog,Analog,5,Manual,0,280
1223,1223,Fiat,Punto Evo,Dynamic Multijet 1.3,692655,1248,4,FWD (Front Wheel Drive),45,Diesel,1525,3989 mm,1687,Hatchback,5,20,0,1165,185,Electric Power,All Windows,0,764000,1971750,Digital,Analog,Analog,5,Manual,0,280
1224,1224,Fiat,Punto Evo,Emotion Multijet 1.3,747774,1248,4,FWD (Front Wheel Drive),45,Diesel,1525,3989 mm,1687,Hatchback,5,21,0,1095,185,Electric Power,All Windows,Remote,764000,1971750,Digital,Analog,Analog,5,Manual,DVD Player with USB & Aux-in,280
1225,1225,Toyota,Yaris,J,940000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1090,152,Electric Power,All Windows,Yes,1076000,1404200,Yes,Analog,Yes,5,Manual,Not on offer,476
1226,1226,Toyota,Yaris,G,1055000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1095,152,Electric Power,All Windows,Smart Key,1076000,1404200,Digital,"Analog, Digital",Analog,5,Manual,Not on offer,476
1227,1227,Toyota,Yaris,V,1174000,1498,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1105,152,Electric Power,All Windows,Yes,1076000,1404200,Digital,"Analog, Digital",Analog,5,Manual,USB & Aux-in,476
1228,1228,Toyota,Yaris,Vx Cvt,1418000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1135,152,Electric Power,All Windows,Smart Key,1076000,1404200,Digital,"Analog, Digital",Analog,5,Automatic,USB & Aux-in,476
1229,1229,Toyota,Yaris,G Cvt,1175000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1115,152,Electric Power,All Windows,Smart Key,1076000,1404200,Digital,"Analog, Digital",Analog,5,Automatic,Not on offer,476
1230,1230,Toyota,Yaris,J Cvt,1010000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1110,152,Electric Power,All Windows,Yes,1076000,1404200,Yes,Analog,Yes,5,Automatic,Not on offer,476
1231,1231,Toyota,Yaris,V Cvt,1294000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1125,152,Yes,All Windows,Yes,1076000,1404200,Digital,"Analog, Digital",Analog,5,Automatic,USB & Aux-in,476
1232,1232,Toyota,Yaris,Vx,1296000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1120,152,Electric Power,All Windows,Smart Key,1076000,1404200,Digital,"Analog, Digital",Analog,5,Manual,USB & Aux-in,476
1233,1233,Toyota,Yaris,V (O),1197000,1498,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1105,152,Electric Power,All Windows,Yes,1076000,1404200,Digital,"Analog, Digital",Analog,5,Manual,USB & Aux-in,476
1234,1234,Toyota,Yaris,J (O),876000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1090,152,Electric Power,All Windows,Yes,1076000,1404200,Yes,Analog,Yes,5,Manual,Not on offer,476
1235,1235,Toyota,Yaris,G (O),974000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1095,152,Electric Power,All Windows,Smart Key,1076000,1404200,Digital,"Analog, Digital",Analog,5,Manual,Not on offer,476
1236,1236,Toyota,Yaris,J (O) Cvt,935000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1090,152,Electric Power,All Windows,Yes,1076000,1404200,Yes,Analog,Yes,5,Automatic,Not on offer,476
1237,1237,Toyota,Yaris,G (O) Cvt,1083000,1496,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1095,152,Electric Power,All Windows,Smart Key,1076000,1404200,Digital,"Analog, Digital",Analog,5,Automatic,Not on offer,476
1238,1238,Toyota,Yaris,V (O) Cvt,1317000,1498,4,FWD (Front Wheel Drive),42,Petrol,1495,4425 mm,1730,Sedan,4,17,0,1105,152,Electric Power,All Windows,Yes,1076000,1404200,Digital,"Analog, Digital",Analog,5,Automatic,USB & Aux-in,476
1239,1239,Skoda,Octavia,Ambition 1.4 Tsi,1599599,1395,4,FWD (Front Wheel Drive),50,Petrol,1476,4670 mm,1814,Sedan,4,16,0,1260,155,Electro-Hydraulic,All Windows,Remote,1406000,25015003500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,590
1240,1240,Skoda,Octavia,Ambition 2.0 Tdi Cr,1799599,1968,4,FWD (Front Wheel Drive),50,Diesel,1476,4670 mm,1814,Sedan,4,21,0,1340,155,Electro-Hydraulic,All Windows,Remote,1434000,32017503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,590
1241,1241,Skoda,Octavia,Style 1.4 Tsi,1899599,1395,4,FWD (Front Wheel Drive),50,Petrol,1476,4670 mm,1814,Sedan,4,16,0,1260,155,Electro-Hydraulic,All Windows,Remote,1406000,25015003500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,590
1242,1242,Skoda,Octavia,Style 1.8 Tsi At,2059599,1798,4,FWD (Front Wheel Drive),50,Petrol,1476,4670 mm,1814,Sedan,4,15,0,1376,155,Electro-Hydraulic,All Windows,Smart Key,1806200,25012505000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,590
1243,1243,Skoda,Octavia,Style 2.0 Tdi Cr,2079599,1968,4,FWD (Front Wheel Drive),50,Diesel,1476,4670 mm,1814,Sedan,4,21,0,1340,155,Electro-Hydraulic,All Windows,Smart Key,1434000,32017503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,590
1244,1244,Skoda,Octavia,Style 2.0 Tdi Cr At,2299599,1968,4,FWD (Front Wheel Drive),50,Diesel,1476,4670 mm,1814,Sedan,4,19,0,1395,155,Electro-Hydraulic,All Windows,Smart Key,1434000,32017503000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,590
1245,1245,Skoda,Octavia,L & K 1.8 Tsi At,2359599,1798,4,FWD (Front Wheel Drive),50,Petrol,1476,4670 mm,1814,Sedan,4,15,0,1376,155,Electro-Hydraulic,All Windows,Smart Key,1806200,25012505000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,590
1246,1246,Skoda,Octavia,L & K 2.0 Tdi Cr At,2359599,1968,4,FWD (Front Wheel Drive),50,Diesel,1476,4670 mm,1814,Sedan,4,19,0,1395,155,Electro-Hydraulic,All Windows,Smart Key,1434000,32017503000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,590
1247,1247,Skoda,Octavia,Corporate Edition 1.4 Tsi,1549000,1395,4,FWD (Front Wheel Drive),50,Petrol,1476,4670 mm,1814,Sedan,4,16,0,1260,155,Electro-Hydraulic,All Windows,Remote,1406000,25015003500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,590
1248,1248,Skoda,Octavia,Corporate Edition 2.0 Tdi,1699000,1968,4,FWD (Front Wheel Drive),50,Diesel,1476,4670 mm,1814,Sedan,4,21,0,1340,155,Electro-Hydraulic,All Windows,Smart Key,1414000,32017503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,590
1249,1249,Skoda,Octavia,Onyx 1.8 Tsi Dsg,1999599,1798,4,FWD (Front Wheel Drive),50,Petrol,1476,4670 mm,1814,Sedan,4,15,0,1376,155,Electro-Hydraulic,All Windows,Smart Key,1806200,25012505000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,590
1250,1250,Skoda,Octavia,Onyx 2.0 Tdi Dsg,2199599,1968,4,FWD (Front Wheel Drive),50,Diesel,1476,4670 mm,1814,Sedan,4,19,0,1395,155,Electro-Hydraulic,All Windows,Smart Key,1434000,32017503000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,590
1251,1251,0,Mercedes-Benz Glc,200 Progressive,5275000,1991,4,RWD (Rear Wheel Drive),66,Petrol,1644,4658 mm,1890,SUV,5,13,0,0,0,Electric Power,All Windows,Smart Key,19755006100,32016504000,Digital,"Analog, Digital",Digital,5,Automatic,DVD Player with USB & Aux-in,580
1252,1252,0,Mercedes-Benz Glc,220D 4Matic Progressive,5775000,1950,4,AWD (All Wheel Drive),50,Diesel,1644,4658 mm,1890,SUV,5,18,0,0,0,Electric Power,All Windows,Smart Key,1943800,40016002800,Digital,"Analog, Digital",Digital,5,Automatic,DVD Player with USB & Aux-in,580
1253,1253,Porsche,Cayenne Coupe,Base,13151000,2995,6,AWD (All Wheel Drive),75,Petrol,1676,4931 mm,2194,0,0,11,0,2030,0,Electro-Hydraulic,All Windows,Smart Key,34053006400,45013405300,Digital,Digital,Yes,0,Automatic,CD/MP3/DVD Player with USB & Aux-in,625
1254,1254,Porsche,Cayenne Coupe,Turbo,19763000,2995,8,AWD (All Wheel Drive),90,Petrol,1676,4931 mm,2194,0,0,15,0,2200,0,Electro-Hydraulic,All Windows,Smart Key,55057506000,77020004500,Digital,Digital,Yes,0,Automatic,CD/MP3/DVD Player with USB & Aux-in,598
1255,1255,Mahindra,Verito,1.5 D2,748370,1461,4,FWD (Front Wheel Drive),50,Diesel,1540,4277 mm,1740,Sedan,4,21,0,1140,172,Yes,0,0,654000,1602000,Digital,Analog,Analog,5,Manual,Not on offer,510
1256,1256,Mahindra,Verito,1.5 D4 Bs-Iv,772617,1461,4,FWD (Front Wheel Drive),50,Diesel,1540,4277 mm,1740,Sedan,4,21,0,1140,172,Yes,All Windows,0,654000,1602000,Digital,Analog,Analog,5,Manual,Not on offer,330
1257,1257,Mahindra,Verito,1.5 D6 Bs-Iv,845154,1461,4,FWD (Front Wheel Drive),50,Diesel,1540,4277 mm,1740,Sedan,4,21,0,1140,172,Electric Power,All Windows,0,1204000,28024002800,Digital,Analog,Analog,5,Manual,0,330
1258,1258,Mitsubishi,Pajero Sport,2.5 Mt,2903750,2477,4,RWD (Rear Wheel Drive),70,Diesel,1840,4695 mm,1815,SUV,5,10,0,1935,215,Electric Power,All Windows,Remote,1784000,4002000,Digital,Analog,Analog,7,Manual,CD Player with USB & Aux-in,0
1259,1259,Mitsubishi,Pajero Sport,2.5 At,2835500,2477,4,RWD (Rear Wheel Drive),70,Diesel,1840,4695 mm,1815,SUV,5,10,0,1935,215,Electric Power,All Windows,Remote,1784000,35018003500,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,0
1260,1260,Mitsubishi,Pajero Sport,Limited Edition,2953240,2477,4,4WD,70,Diesel,1840,4695 mm,1815,SUV,5,10,0,2040,215,Electric Power,All Windows,Remote,1784000,40020002500,Digital,Analog,Analog,7,Manual,CD Player with USB & Aux-in,0
